candidates,context,decision_num,game_id,game_index,game_outcome,game_steps,lookahead_choice_attack_id,lookahead_choice_card_id,lookahead_choice_option_type,lookahead_choice_rng_class,n10_disagreement,n10_fallback_reason,n10_in_scope,n10_lookahead_choice,n10_root_clone_latency_ms,n10_top_n_evaluated,n10_total_latency_ms,n10_v6_choice,n10_wall_ms,n3_disagreement,n3_fallback_reason,n3_in_scope,n3_lookahead_choice,n3_root_clone_latency_ms,n3_top_n_evaluated,n3_total_latency_ms,n3_v6_choice,n3_wall_ms,n5_disagreement,n5_fallback_reason,n5_in_scope,n5_lookahead_choice,n5_root_clone_latency_ms,n5_top_n_evaluated,n5_total_latency_ms,n5_v6_choice,n5_wall_ms,n_options,rss_mb,turn,v6_choice_attack_id,v6_choice_card_id,v6_choice_option_type,v6_choice_rng_class,v6_slot
"[{""index"": 5, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 45000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 40730.0, ""chain_steps"": 10, ""error"": null}, {""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 40000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 37870.0, ""chain_steps"": 16, ""error"": null}, {""index"": 2, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 14000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 10110.0, ""chain_steps"": 5, ""error"": null}, {""index"": 6, ""option_type"": ""RETREAT"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 10000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 9000.0, ""chain_steps"": 13, ""error"": null}, {""index"": 7, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -5610.0, ""chain_steps"": 1, ""error"": null}]",MAIN,10,1786649900_2d0df93e_0,0,v6_win,212,,,PLAY,RNG_DEPENDENT,False,,True,[5],0.49349991604685783,8,106.66210006456822,[5],106.69609997421503,False,,True,[5],0.8505000732839108,3,41.26920003909618,[5],41.29429999738932,False,,True,[5],0.4825000651180744,5,34.82699999585748,[5],34.85519997775555,8,40.078125,6,,,PLAY,RNG_DEPENDENT,0
"[{""index"": 5, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 52000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 47730.0, ""chain_steps"": 14, ""error"": null}, {""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 40000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 36920.0, ""chain_steps"": 12, ""error"": null}, {""index"": 2, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 14000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 10650.0, ""chain_steps"": 13, ""error"": null}, {""index"": 6, ""option_type"": ""RETREAT"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 10000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 8290.0, ""chain_steps"": 13, ""error"": null}, {""index"": 7, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -5610.0, ""chain_steps"": 1, ""error"": null}]",MAIN,11,1786649900_2d0df93e_0,0,v6_win,212,,,PLAY,DETERMINISTIC,False,,True,[5],0.5068000173196197,8,83.7543000234291,[5],83.79320008680224,False,,True,[5],0.7142999675124884,3,37.20060002524406,[5],37.23020001780242,False,,True,[5],0.4881999921053648,5,40.19039997365326,[5],40.224700001999736,8,42.9296875,6,,,PLAY,DETERMINISTIC,0
"[{""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 40000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 36800.0, ""chain_steps"": 14, ""error"": null}, {""index"": 2, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 14000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 10650.0, ""chain_steps"": 12, ""error"": null}, {""index"": 5, ""option_type"": ""RETREAT"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 10000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 8150.0, ""chain_steps"": 12, ""error"": null}, {""index"": 6, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -4580.0, ""chain_steps"": 1, ""error"": null}, {""index"": 1, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": -1141.0, ""chain_steps"": 10, ""error"": null}]",MAIN,12,1786649900_2d0df93e_0,0,v6_win,212,,,PLAY,RNG_DEPENDENT,False,,True,[0],0.4806999349966645,7,75.05099999252707,[0],75.08879993110895,False,,True,[0],0.5320999771356583,3,40.309600066393614,[0],40.37479998078197,False,,True,[0],0.5232000257819891,5,47.303800005465746,[0],47.34009993262589,7,43.03125,6,,,PLAY,RNG_DEPENDENT,0
"[{""index"": 1, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 14000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 11870.0, ""chain_steps"": 8, ""error"": null}, {""index"": 4, ""option_type"": ""RETREAT"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 10000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 6800.0, ""chain_steps"": 8, ""error"": null}, {""index"": 5, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -4430.0, ""chain_steps"": 1, ""error"": null}, {""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": -1141.0, ""chain_steps"": 8, ""error"": null}, {""index"": 2, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -91.0, ""chain_steps"": 16, ""error"": null}]",MAIN,13,1786649900_2d0df93e_0,0,v6_win,212,,,PLAY,DETERMINISTIC,False,,True,[1],0.6022000452503562,6,70.98770001903176,[1],71.03410002309829,False,,True,[1],0.5934999790042639,3,14.276399975642562,[1],14.30019992403686,False,,True,[1],0.45359996147453785,5,36.83530003763735,[1],36.878100014291704,6,43.109375,6,,,PLAY,DETERMINISTIC,0
"[{""index"": 9, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 51000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 47800.0, ""chain_steps"": 11, ""error"": null}, {""index"": 4, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 45000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 41950.0, ""chain_steps"": 14, ""error"": null}, {""index"": 2, ""option_type"": ""ATTACH"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 20100, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 17970.0, ""chain_steps"": 13, ""error"": null}, {""index"": 10, ""option_type"": ""RETREAT"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 10000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 6950.0, ""chain_steps"": 10, ""error"": null}, {""index"": 11, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -4430.0, ""chain_steps"": 1, ""error"": null}]",MAIN,14,1786649900_2d0df93e_0,0,v6_win,212,,,PLAY,DETERMINISTIC,False,,True,[9],0.5299999611452222,10,85.02360002603382,[9],85.0695000262931,False,,True,[9],0.6478000432252884,3,42.249999940395355,[9],42.297399952076375,False,,True,[9],1.057300018146634,5,63.758399919606745,[9],63.81309998687357,12,43.125,6,,,PLAY,DETERMINISTIC,0
"[{""index"": 5, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 45000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 41800.0, ""chain_steps"": 11, ""error"": null}, {""index"": 2, ""option_type"": ""ATTACH"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 20100, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 16900.0, ""chain_steps"": 10, ""error"": null}, {""index"": 4, ""option_type"": ""ATTACH"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 20100, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 16900.0, ""chain_steps"": 10, ""error"": null}, {""index"": 10, ""option_type"": ""RETREAT"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 10000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 6950.0, ""chain_steps"": 9, ""error"": null}, {""index"": 11, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -3360.0, ""chain_steps"": 1, ""error"": null}]",MAIN,15,1786649900_2d0df93e_0,0,v6_win,212,,,PLAY,RNG_DEPENDENT,False,,True,[5],0.5194999976083636,10,79.4180000666529,[5],79.45800002198666,False,,True,[5],0.5485001020133495,3,22.714699967764318,[5],22.816199925728142,False,,True,[5],0.5871000466868281,5,44.879899942316115,[5],44.94479997083545,12,43.31640625,6,,,PLAY,RNG_DEPENDENT,0
"[{""index"": 9, ""option_type"": ""EVOLVE"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""ACTIVE"", ""v6_score"": 30001, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 27051.0, ""chain_steps"": 14, ""error"": null}, {""index"": 10, ""option_type"": ""EVOLVE"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 30000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 27100.0, ""chain_steps"": 15, ""error"": null}, {""index"": 2, ""option_type"": ""ATTACH"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 20100, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 17050.0, ""chain_steps"": 13, ""error"": null}, {""index"": 4, ""option_type"": ""ATTACH"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 20100, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 17050.0, ""chain_steps"": 13, ""error"": null}, {""index"": 11, ""option_type"": ""RETREAT"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 10000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 7100.0, ""chain_steps"": 12, ""error"": null}]",MAIN,16,1786649900_2d0df93e_0,0,v6_win,212,,,EVOLVE,DETERMINISTIC,False,,True,[9],0.5583000602200627,10,100.29660002328455,[9],100.34220002125949,False,,True,[9],0.5627999780699611,3,46.108199981972575,[9],46.150500071235,True,,True,[10],0.5540000274777412,5,62.417800072580576,[9],62.46260006446391,13,43.31640625,6,,,EVOLVE,DETERMINISTIC,0
"[{""index"": 9, ""option_type"": ""ABILITY"", ""attack_id"": null, ""card_id"": null, ""area"": ""ACTIVE"", ""in_play_area"": null, ""v6_score"": 40000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 36800.0, ""chain_steps"": 7, ""error"": null}, {""index"": 2, ""option_type"": ""ATTACH"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 20100, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 16900.0, ""chain_steps"": 7, ""error"": null}, {""index"": 4, ""option_type"": ""ATTACH"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 20100, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 16900.0, ""chain_steps"": 7, ""error"": null}, {""index"": 10, ""option_type"": ""RETREAT"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 10000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 6800.0, ""chain_steps"": 7, ""error"": null}, {""index"": 11, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -3210.0, ""chain_steps"": 1, ""error"": null}]",MAIN,17,1786649900_2d0df93e_0,0,v6_win,212,,,ABILITY,DETERMINISTIC,False,,True,[9],0.5334001034498215,10,85.70960001088679,[9],85.75339999515563,False,,True,[9],0.9170999983325601,3,23.310899967327714,[9],23.36059999652207,False,,True,[9],0.5348999984562397,5,32.860000035725534,[9],32.910200068727136,12,43.31640625,6,,,ABILITY,DETERMINISTIC,0
"[{""index"": 2, ""option_type"": ""ATTACH"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 20100, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 16900.0, ""chain_steps"": 5, ""error"": null}, {""index"": 4, ""option_type"": ""ATTACH"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 20100, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 16900.0, ""chain_steps"": 5, ""error"": null}, {""index"": 9, ""option_type"": ""RETREAT"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 10000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 6800.0, ""chain_steps"": 5, ""error"": null}, {""index"": 10, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -3210.0, ""chain_steps"": 1, ""error"": null}, {""index"": 0, ""option_type"": ""ATTACH"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""ACTIVE"", ""v6_score"": -1, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -3201.0, ""chain_steps"": 5, ""error"": null}]",MAIN,18,1786649900_2d0df93e_0,0,v6_win,212,,,ATTACH,DETERMINISTIC,False,,True,[2],0.5498999962583184,10,66.12910004332662,[2],66.21090008411556,False,,True,[2],0.5174999823793769,3,18.653000006452203,[2],18.683700007386506,False,,True,[2],0.4963000537827611,5,27.281400049105287,[2],27.31189993210137,11,43.50390625,6,,,ATTACH,DETERMINISTIC,0
"[{""index"": 4, ""option_type"": ""RETREAT"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 10000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 6800.0, ""chain_steps"": 4, ""error"": null}, {""index"": 5, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -3060.0, ""chain_steps"": 1, ""error"": null}, {""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": -3051.0, ""chain_steps"": 10, ""error"": null}, {""index"": 1, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -1231.0, ""chain_steps"": 7, ""error"": null}, {""index"": 2, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -3051.0, ""chain_steps"": 12, ""error"": null}]",MAIN,19,1786649900_2d0df93e_0,0,v6_win,212,,,RETREAT,DETERMINISTIC,False,,True,[4],0.586699927225709,6,53.71279991231859,[4],53.74180001672357,False,,True,[4],0.533199985511601,3,18.05790001526475,[4],18.08309997431934,False,,True,[4],0.4627000307664275,5,39.45469995960593,[4],39.51759997289628,6,43.51171875,6,,,RETREAT,DETERMINISTIC,0
"[{""index"": 4, ""option_type"": ""ATTACK"", ""attack_id"": 323, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 323, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -2877.0, ""chain_steps"": 1, ""error"": null}, {""index"": 5, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -3210.0, ""chain_steps"": 1, ""error"": null}, {""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": -3051.0, ""chain_steps"": 7, ""error"": null}, {""index"": 1, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -1231.0, ""chain_steps"": 4, ""error"": null}, {""index"": 2, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -3201.0, ""chain_steps"": 3, ""error"": null}]",MAIN,20,1786649900_2d0df93e_0,0,v6_win,212,,,PLAY,DETERMINISTIC,True,,True,[1],0.484999967738986,6,36.150500061921775,[4],36.17680002935231,False,,True,[4],0.5728000542148948,3,15.943799982778728,[4],15.973399975337088,True,,True,[1],0.5019999807700515,5,25.558599969372153,[4],25.589599972590804,6,43.5234375,6,323,,ATTACK,DETERMINISTIC,0
"[{""index"": 1, ""option_type"": ""EVOLVE"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 70000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 65890.0, ""chain_steps"": 10, ""error"": null}, {""index"": 5, ""option_type"": ""ABILITY"", ""attack_id"": null, ""card_id"": null, ""area"": ""BENCH"", ""in_play_area"": null, ""v6_score"": 40000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 38180.0, ""chain_steps"": 19, ""error"": null}, {""index"": 3, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 14000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 11810.0, ""chain_steps"": 11, ""error"": null}, {""index"": 6, ""option_type"": ""RETREAT"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 10000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 6370.0, ""chain_steps"": 18, ""error"": null}, {""index"": 7, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -5680.0, ""chain_steps"": 1, ""error"": null}]",MAIN,21,1786649900_2d0df93e_0,0,v6_win,212,,,EVOLVE,DETERMINISTIC,False,,True,[1],0.4963999381288886,8,59.207199956290424,[1],59.254499967209995,False,,True,[1],0.49540004692971706,3,52.556400070898235,[1],52.59249999653548,False,,True,[1],0.48429996240884066,5,49.54369994811714,[1],49.57539995666593,8,43.78125,8,,,EVOLVE,DETERMINISTIC,0
"[{""index"": 2, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 14000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 13170.0, ""chain_steps"": 11, ""error"": null}, {""index"": 4, ""option_type"": ""RETREAT"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 10000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 7190.0, ""chain_steps"": 12, ""error"": null}, {""index"": 5, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -4330.0, ""chain_steps"": 1, ""error"": null}, {""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -491.0, ""chain_steps"": 18, ""error"": null}, {""index"": 1, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -3811.0, ""chain_steps"": 19, ""error"": null}]",MAIN,22,1786649900_2d0df93e_0,0,v6_win,212,,,PLAY,DETERMINISTIC,False,,True,[2],0.5062000127509236,6,48.564499942585826,[2],48.60249999910593,False,,True,[2],0.5170999793335795,3,28.846099972724915,[2],28.888100059702992,False,,True,[2],0.49180001951754093,5,50.27040001004934,[2],50.3006000071764,6,43.7890625,8,,,PLAY,DETERMINISTIC,0
"[{""index"": 8, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 40000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 36040.0, ""chain_steps"": 6, ""error"": null}, {""index"": 6, ""option_type"": ""ATTACH"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 20150, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 16190.0, ""chain_steps"": 6, ""error"": null}, {""index"": 7, ""option_type"": ""ATTACH"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 20100, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 16070.0, ""chain_steps"": 6, ""error"": null}, {""index"": 9, ""option_type"": ""RETREAT"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 10000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 5970.0, ""chain_steps"": 6, ""error"": null}, {""index"": 10, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -4330.0, ""chain_steps"": 1, ""error"": null}]",MAIN,23,1786649900_2d0df93e_0,0,v6_win,212,,,PLAY,RNG_DEPENDENT,False,,True,[8],0.5382000235840678,10,54.39910001587123,[8],54.44929993245751,False,,True,[8],0.5134000675752759,3,14.372900011949241,[8],14.398299972526729,False,,True,[8],0.520500005222857,5,22.098399931564927,[8],22.14679995086044,11,43.8125,8,,,PLAY,RNG_DEPENDENT,0
"[{""index"": 6, ""option_type"": ""ATTACH"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 20150, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 16190.0, ""chain_steps"": 4, ""error"": null}, {""index"": 7, ""option_type"": ""ATTACH"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 20100, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 16070.0, ""chain_steps"": 4, ""error"": null}, {""index"": 8, ""option_type"": ""RETREAT"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 10000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 5970.0, ""chain_steps"": 4, ""error"": null}, {""index"": 9, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -4180.0, ""chain_steps"": 1, ""error"": null}, {""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -3961.0, ""chain_steps"": 5, ""error"": null}]",MAIN,24,1786649900_2d0df93e_0,0,v6_win,212,,,ATTACH,DETERMINISTIC,False,,True,[6],0.5435999482870102,10,49.95709995273501,[6],50.034499960020185,False,,True,[6],0.5197999998927116,3,20.22860001306981,[6],20.256400108337402,False,,True,[6],0.525499926880002,5,21.558000007644296,[6],21.62840007804334,10,43.89453125,8,,,ATTACH,DETERMINISTIC,0
