candidates,context,decision_num,game_id,game_index,game_outcome,game_steps,lookahead_choice_attack_id,lookahead_choice_card_id,lookahead_choice_option_type,lookahead_choice_rng_class,n10_disagreement,n10_fallback_reason,n10_in_scope,n10_lookahead_choice,n10_root_clone_latency_ms,n10_top_n_evaluated,n10_total_latency_ms,n10_v6_choice,n10_wall_ms,n3_disagreement,n3_fallback_reason,n3_in_scope,n3_lookahead_choice,n3_root_clone_latency_ms,n3_top_n_evaluated,n3_total_latency_ms,n3_v6_choice,n3_wall_ms,n5_disagreement,n5_fallback_reason,n5_in_scope,n5_lookahead_choice,n5_root_clone_latency_ms,n5_top_n_evaluated,n5_total_latency_ms,n5_v6_choice,n5_wall_ms,n_options,rss_mb,turn,v6_choice_attack_id,v6_choice_card_id,v6_choice_option_type,v6_choice_rng_class,v6_slot
"[{""index"": 3, ""option_type"": ""ATTACK"", ""attack_id"": 154, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 154, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 2624.0, ""chain_steps"": 8, ""error"": null}, {""index"": 2, ""option_type"": ""ATTACK"", ""attack_id"": 153, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 153, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 283.0, ""chain_steps"": 1, ""error"": null}, {""index"": 5, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": 60.0, ""chain_steps"": 1, ""error"": null}, {""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 2619.0, ""chain_steps"": 11, ""error"": null}, {""index"": 1, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 3539.0, ""chain_steps"": 10, ""error"": null}]",MAIN,27,1786649941_9e821c33_7,7,v6_loss,202,,,PLAY,RNG_DEPENDENT,True,,True,[1],0.5444000707939267,6,36.46700002718717,[3],36.503300070762634,False,,True,[3],0.5356000037863851,3,12.954800040461123,[3],13.003599946387112,True,,True,[1],0.5380000220611691,5,31.74939996097237,[3],31.816800008527935,6,46.6484375,8,154,,ATTACK,DETERMINISTIC,1
"[{""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 42000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 41070.0, ""chain_steps"": 20, ""error"": null}, {""index"": 5, ""option_type"": ""ABILITY"", ""attack_id"": null, ""card_id"": null, ""area"": ""BENCH"", ""in_play_area"": null, ""v6_score"": 40000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 39070.0, ""chain_steps"": 20, ""error"": null}, {""index"": 2, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 35000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 34080.0, ""chain_steps"": 18, ""error"": null}, {""index"": 6, ""option_type"": ""ATTACK"", ""attack_id"": 323, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 323, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -3287.0, ""chain_steps"": 1, ""error"": null}, {""index"": 8, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -3620.0, ""chain_steps"": 1, ""error"": null}]",MAIN,28,1786649941_9e821c33_7,7,v6_loss,202,,,PLAY,DETERMINISTIC,False,,True,[0],0.5222000181674957,9,127.40200001280755,[0],127.46240000706166,False,,True,[0],0.9108999511227012,3,45.91019998770207,[0],45.95229995902628,False,,True,[0],0.5297999596223235,5,53.941400023177266,[0],53.987700026482344,9,46.66015625,10,,,PLAY,DETERMINISTIC,1
"[{""index"": 4, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 51000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 50080.0, ""chain_steps"": 18, ""error"": null}, {""index"": 5, ""option_type"": ""ABILITY"", ""attack_id"": null, ""card_id"": null, ""area"": ""BENCH"", ""in_play_area"": null, ""v6_score"": 40000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 39080.0, ""chain_steps"": 18, ""error"": null}, {""index"": 1, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 35000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 34080.0, ""chain_steps"": 19, ""error"": null}, {""index"": 6, ""option_type"": ""ATTACK"", ""attack_id"": 323, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 323, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -3287.0, ""chain_steps"": 1, ""error"": null}, {""index"": 8, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -3620.0, ""chain_steps"": 1, ""error"": null}]",MAIN,29,1786649941_9e821c33_7,7,v6_loss,202,,,PLAY,DETERMINISTIC,False,,True,[4],0.5790999857708812,9,126.24840007629246,[4],126.32060004398227,False,,True,[4],0.5332999862730503,3,62.59460002183914,[4],62.63529998250306,False,,True,[4],0.5374000174924731,5,54.02339994907379,[4],54.07129996456206,9,46.66015625,10,,,PLAY,DETERMINISTIC,1
"[{""index"": 4, ""option_type"": ""ABILITY"", ""attack_id"": null, ""card_id"": null, ""area"": ""BENCH"", ""in_play_area"": null, ""v6_score"": 40000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 39080.0, ""chain_steps"": 18, ""error"": null}, {""index"": 1, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 35000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 34080.0, ""chain_steps"": 18, ""error"": null}, {""index"": 5, ""option_type"": ""ATTACK"", ""attack_id"": 323, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 323, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -2217.0, ""chain_steps"": 1, ""error"": null}, {""index"": 7, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -2550.0, ""chain_steps"": 1, ""error"": null}, {""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": -921.0, ""chain_steps"": 18, ""error"": null}]",MAIN,30,1786649941_9e821c33_7,7,v6_loss,202,,,ABILITY,DETERMINISTIC,False,,True,[4],0.5465999711304903,8,89.47829995304346,[4],89.51799990609288,False,,True,[4],0.5147999618202448,3,36.24270006548613,[4],36.282400018535554,False,,True,[4],0.5201000021770597,5,52.936799940653145,[4],52.975700004026294,8,46.66015625,10,,,ABILITY,DETERMINISTIC,1
"[{""index"": 4, ""option_type"": ""ATTACH"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""ACTIVE"", ""v6_score"": 61000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 60180.0, ""chain_steps"": 17, ""error"": null}, {""index"": 5, ""option_type"": ""ATTACH"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 60000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 59180.0, ""chain_steps"": 17, ""error"": null}, {""index"": 6, ""option_type"": ""ATTACH"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 60000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 59180.0, ""chain_steps"": 17, ""error"": null}, {""index"": 7, ""option_type"": ""ATTACH"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 60000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 59180.0, ""chain_steps"": 17, ""error"": null}, {""index"": 8, ""option_type"": ""ATTACH"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 60000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 59180.0, ""chain_steps"": 17, ""error"": null}]",MAIN,31,1786649941_9e821c33_7,7,v6_loss,202,,,ATTACH,DETERMINISTIC,False,,True,[4],0.6031000521034002,10,38.74650003854185,[4],38.77540002577007,False,,True,[4],0.6733000045642257,3,21.04619995225221,[4],21.080899983644485,False,,True,[4],0.547399977222085,5,79.82209988404065,[4],79.86549998167902,12,46.66015625,10,,,ATTACH,DETERMINISTIC,1
"[{""index"": 1, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 35000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 34180.0, ""chain_steps"": 16, ""error"": null}, {""index"": 4, ""option_type"": ""ATTACK"", ""attack_id"": 323, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 323, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -2117.0, ""chain_steps"": 1, ""error"": null}, {""index"": 6, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -2450.0, ""chain_steps"": 1, ""error"": null}, {""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": -821.0, ""chain_steps"": 16, ""error"": null}, {""index"": 2, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": -821.0, ""chain_steps"": 18, ""error"": null}]",MAIN,32,1786649941_9e821c33_7,7,v6_loss,202,,,PLAY,RNG_DEPENDENT,False,,True,[1],0.5350999999791384,7,75.257399934344,[1],75.30839997343719,False,,True,[1],0.5502999993041158,3,18.656000029295683,[1],18.692699959501624,False,,True,[1],0.5144999595358968,5,50.21599994506687,[1],50.254000001586974,7,46.66015625,10,,,PLAY,RNG_DEPENDENT,1
"[{""index"": 7, ""option_type"": ""ATTACH"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 19900, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 18010.0, ""chain_steps"": 10, ""error"": null}, {""index"": 9, ""option_type"": ""RETREAT"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 10000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 8110.0, ""chain_steps"": 10, ""error"": null}, {""index"": 8, ""option_type"": ""ATTACK"", ""attack_id"": 323, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 323, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -1967.0, ""chain_steps"": 1, ""error"": null}, {""index"": 10, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -2300.0, ""chain_steps"": 1, ""error"": null}, {""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": -821.0, ""chain_steps"": 12, ""error"": null}]",MAIN,33,1786649941_9e821c33_7,7,v6_loss,202,,,ATTACH,DETERMINISTIC,False,,True,[7],0.6578000029549003,10,84.60810000542551,[7],84.66049993876368,False,,True,[7],0.6635000463575125,3,21.776200039312243,[7],21.870900061912835,False,,True,[7],0.7974000182002783,5,35.221299971453846,[7],35.291300038807094,11,46.66015625,10,,,ATTACH,DETERMINISTIC,1
"[{""index"": 4, ""option_type"": ""RETREAT"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 10000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 8110.0, ""chain_steps"": 9, ""error"": null}, {""index"": 3, ""option_type"": ""ATTACK"", ""attack_id"": 323, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 323, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -1817.0, ""chain_steps"": 1, ""error"": null}, {""index"": 5, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -2150.0, ""chain_steps"": 1, ""error"": null}, {""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": -821.0, ""chain_steps"": 11, ""error"": null}, {""index"": 1, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": -541.0, ""chain_steps"": 13, ""error"": null}]",MAIN,34,1786649941_9e821c33_7,7,v6_loss,202,,,RETREAT,DETERMINISTIC,False,,True,[4],0.5366000114008784,6,44.36699999496341,[4],44.42139994353056,False,,True,[4],0.8471999317407608,3,13.150000013411045,[4],13.191399979405105,False,,True,[4],0.5128999473527074,5,35.32580006867647,[4],35.36760003771633,6,46.7578125,10,,,RETREAT,DETERMINISTIC,1
"[{""index"": 4, ""option_type"": ""ATTACK"", ""attack_id"": 154, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 154, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -1736.0, ""chain_steps"": 7, ""error"": null}, {""index"": 3, ""option_type"": ""ATTACK"", ""attack_id"": 153, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 153, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -1927.0, ""chain_steps"": 1, ""error"": null}, {""index"": 5, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -2150.0, ""chain_steps"": 1, ""error"": null}, {""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": -1891.0, ""chain_steps"": 8, ""error"": null}, {""index"": 1, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": -1891.0, ""chain_steps"": 10, ""error"": null}]",MAIN,35,1786649941_9e821c33_7,7,v6_loss,202,154,,ATTACK,DETERMINISTIC,True,,True,[1],0.5364998942241073,6,37.99440001603216,[4],38.02769992034882,False,,True,[4],0.5631999811157584,3,11.105300043709576,[4],11.15370006300509,False,,True,[4],0.5432999460026622,5,29.551399988122284,[4],29.618500033393502,6,46.7578125,10,154,,ATTACK,DETERMINISTIC,1
"[{""index"": 4, ""option_type"": ""ABILITY"", ""attack_id"": null, ""card_id"": null, ""area"": ""BENCH"", ""in_play_area"": null, ""v6_score"": 40000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 41640.0, ""chain_steps"": 15, ""error"": null}, {""index"": 1, ""option_type"": ""EVOLVE"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 30001, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 31641.0, ""chain_steps"": 17, ""error"": null}, {""index"": 6, ""option_type"": ""ATTACK"", ""attack_id"": 154, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 154, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 294.0, ""chain_steps"": 8, ""error"": null}, {""index"": 5, ""option_type"": ""ATTACK"", ""attack_id"": 153, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 153, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -2347.0, ""chain_steps"": 1, ""error"": null}, {""index"": 8, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -2570.0, ""chain_steps"": 1, ""error"": null}]",MAIN,36,1786649941_9e821c33_7,7,v6_loss,202,,,ABILITY,DETERMINISTIC,False,,True,[4],0.5355000030249357,9,97.8575999615714,[4],97.90039993822575,False,,True,[4],0.5738000618293881,3,47.466999967582524,[4],47.512799967080355,False,,True,[4],0.5378000205382705,5,47.87969996687025,[4],47.9377000592649,9,46.8046875,12,,,ABILITY,DETERMINISTIC,1
"[{""index"": 4, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 42000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 43640.0, ""chain_steps"": 12, ""error"": null}, {""index"": 1, ""option_type"": ""EVOLVE"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 30001, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 31511.0, ""chain_steps"": 16, ""error"": null}, {""index"": 6, ""option_type"": ""ATTACK"", ""attack_id"": 154, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 154, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 294.0, ""chain_steps"": 8, ""error"": null}, {""index"": 5, ""option_type"": ""ATTACK"", ""attack_id"": 153, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 153, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -2347.0, ""chain_steps"": 1, ""error"": null}, {""index"": 8, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -2570.0, ""chain_steps"": 1, ""error"": null}]",MAIN,37,1786649941_9e821c33_7,7,v6_loss,202,,,PLAY,DETERMINISTIC,False,,True,[4],0.5753000732511282,9,90.95250000245869,[4],90.99639998748899,False,,True,[4],0.7954000029712915,3,39.63999997358769,[4],39.68000004533678,False,,True,[4],0.5680000176653266,5,38.21170004084706,[4],38.252600003033876,9,46.8046875,12,,,PLAY,DETERMINISTIC,1
"[{""index"": 4, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 75000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 76640.0, ""chain_steps"": 10, ""error"": null}, {""index"": 5, ""option_type"": ""EVOLVE"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 70001, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 72711.0, ""chain_steps"": 16, ""error"": null}, {""index"": 1, ""option_type"": ""EVOLVE"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 30001, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 32711.0, ""chain_steps"": 16, ""error"": null}, {""index"": 7, ""option_type"": ""ATTACK"", ""attack_id"": 154, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 154, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 294.0, ""chain_steps"": 8, ""error"": null}, {""index"": 6, ""option_type"": ""ATTACK"", ""attack_id"": 153, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 153, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -2347.0, ""chain_steps"": 1, ""error"": null}]",MAIN,38,1786649941_9e821c33_7,7,v6_loss,202,,,PLAY,DETERMINISTIC,False,,True,[4],0.5604999605566263,10,111.22020008042455,[4],111.27780005335808,False,,True,[4],0.5657000001519918,3,43.79959998186678,[4],43.83610002696514,False,,True,[4],0.5452000768855214,5,48.6888000741601,[4],48.74540003947914,10,46.8046875,12,,,PLAY,DETERMINISTIC,1
"[{""index"": 4, ""option_type"": ""ATTACK"", ""attack_id"": 154, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 154, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 1794.0, ""chain_steps"": 8, ""error"": null}, {""index"": 3, ""option_type"": ""ATTACK"", ""attack_id"": 153, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 153, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -847.0, ""chain_steps"": 1, ""error"": null}, {""index"": 6, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -1070.0, ""chain_steps"": 1, ""error"": null}, {""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 2709.0, ""chain_steps"": 10, ""error"": null}, {""index"": 1, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 3609.0, ""chain_steps"": 16, ""error"": null}]",MAIN,39,1786649941_9e821c33_7,7,v6_loss,202,,,PLAY,RNG_DEPENDENT,True,,True,[0],0.5878000520169735,7,47.77589999139309,[4],47.81180003192276,False,,True,[4],0.5513000069186091,3,11.569499969482422,[4],11.611899943090975,True,,True,[1],0.5448000738397241,5,38.68780005723238,[4],38.72970002703369,7,46.88671875,12,154,,ATTACK,DETERMINISTIC,1
"[{""index"": 4, ""option_type"": ""ABILITY"", ""attack_id"": null, ""card_id"": null, ""area"": ""BENCH"", ""in_play_area"": null, ""v6_score"": 40000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 38230.0, ""chain_steps"": 17, ""error"": null}, {""index"": 3, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 35000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 35190.0, ""chain_steps"": 11, ""error"": null}, {""index"": 2, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 15000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 15040.0, ""chain_steps"": 10, ""error"": null}, {""index"": 5, ""option_type"": ""ATTACK"", ""attack_id"": 323, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 323, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -2917.0, ""chain_steps"": 1, ""error"": null}, {""index"": 7, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -3250.0, ""chain_steps"": 1, ""error"": null}]",MAIN,40,1786649941_9e821c33_7,7,v6_loss,202,,,ABILITY,DETERMINISTIC,False,,True,[4],1.0134000331163406,8,92.72940002847463,[4],92.77780004777014,False,,True,[4],0.6920000305399299,3,44.251800049096346,[4],44.28929998539388,False,,True,[4],0.5559000419452786,5,38.49329997319728,[4],38.528600009158254,8,46.91015625,14,,,ABILITY,DETERMINISTIC,1
"[{""index"": 3, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 35000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 35690.0, ""chain_steps"": 20, ""error"": null}, {""index"": 2, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 15000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 15340.0, ""chain_steps"": 10, ""error"": null}, {""index"": 5, ""option_type"": ""ATTACK"", ""attack_id"": 323, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 323, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -2917.0, ""chain_steps"": 1, ""error"": null}, {""index"": 7, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -3250.0, ""chain_steps"": 1, ""error"": null}, {""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 439.0, ""chain_steps"": 19, ""error"": null}]",MAIN,41,1786649941_9e821c33_7,7,v6_loss,202,,,PLAY,RNG_DEPENDENT,False,,True,[3],0.6655999459326267,8,72.94460001867265,[3],72.99369992688298,False,,True,[3],0.5588999483734369,3,13.628300046548247,[3],13.661300064995885,False,,True,[3],0.5336999893188477,5,49.80440007057041,[3],49.85999991185963,8,47.02734375,14,,,PLAY,RNG_DEPENDENT,1
"[{""index"": 2, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 15000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 11760.0, ""chain_steps"": 4, ""error"": null}, {""index"": 4, ""option_type"": ""ATTACK"", ""attack_id"": 323, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 323, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -2917.0, ""chain_steps"": 1, ""error"": null}, {""index"": 6, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -3250.0, ""chain_steps"": 1, ""error"": null}, {""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": -2171.0, ""chain_steps"": 4, ""error"": null}, {""index"": 1, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 99.0, ""chain_steps"": 11, ""error"": null}]",MAIN,42,1786649941_9e821c33_7,7,v6_loss,202,,,PLAY,DETERMINISTIC,False,,True,[2],0.5544000305235386,7,53.486600052565336,[2],53.54240001179278,False,,True,[2],0.5942999850958586,3,13.291099923662841,[2],13.339699944481254,False,,True,[2],0.5483999848365784,5,23.86570000089705,[2],23.91490002628416,7,47.03125,14,,,PLAY,DETERMINISTIC,1
