episode_id,decision_index,turn,evidence_level,target_removed_via_switch,description
92228172,104,14,POSSIBLE,True,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92228172,106,14,POSSIBLE,True,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92228172,108,14,POSSIBLE,True,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92228172,109,14,POSSIBLE,True,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92229131,66,10,POSSIBLE,True,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92229131,68,10,POSSIBLE,True,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92229131,79,12,POSSIBLE,True,"[(153, 'Jet Headbutt', 70)] not chosen"
92229131,81,12,POSSIBLE,True,"[(153, 'Jet Headbutt', 70)] not chosen"
92229131,83,12,POSSIBLE,True,"[(153, 'Jet Headbutt', 70)] not chosen"
92229131,85,12,POSSIBLE,True,"[(153, 'Jet Headbutt', 70)] not chosen"
92229131,87,12,POSSIBLE,True,"[(153, 'Jet Headbutt', 70)] not chosen"
92230119,33,8,CONFIRMED,False,"[(153, 'Jet Headbutt', 70)] not chosen"
92230119,34,8,CONFIRMED,False,"[(153, 'Jet Headbutt', 70)] not chosen"
92230119,36,8,CONFIRMED,False,"[(153, 'Jet Headbutt', 70)] not chosen"
92230119,38,8,CONFIRMED,False,"[(153, 'Jet Headbutt', 70)] not chosen"
92230119,39,8,CONFIRMED,False,"[(153, 'Jet Headbutt', 70)] not chosen"
92230119,75,16,POSSIBLE,True,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92230119,77,16,POSSIBLE,True,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92231060,87,11,POSSIBLE,True,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92231060,88,11,POSSIBLE,True,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92231060,90,11,POSSIBLE,True,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92232003,82,10,POSSIBLE,True,"[(153, 'Jet Headbutt', 70)] not chosen"
92232003,84,10,POSSIBLE,True,"[(153, 'Jet Headbutt', 70)] not chosen"
92232003,86,10,POSSIBLE,True,"[(153, 'Jet Headbutt', 70)] not chosen"
92236755,55,9,POSSIBLE,True,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92236755,57,9,POSSIBLE,True,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92239608,57,8,CONFIRMED,False,"[(153, 'Jet Headbutt', 70)] not chosen"
92239608,59,8,CONFIRMED,False,"[(153, 'Jet Headbutt', 70)] not chosen"
92239608,62,8,CONFIRMED,False,"[(153, 'Jet Headbutt', 70)] not chosen"
92278623,67,9,POSSIBLE,True,"[(153, 'Jet Headbutt', 70), (154, 'Phantom Dive', 200)] not chosen (uncertain)"
92278623,69,9,POSSIBLE,True,"[(153, 'Jet Headbutt', 70), (154, 'Phantom Dive', 200)] not chosen (uncertain)"
92278623,71,9,POSSIBLE,True,"[(153, 'Jet Headbutt', 70), (154, 'Phantom Dive', 200)] not chosen (uncertain)"
92350502,55,8,POSSIBLE,True,"[(153, 'Jet Headbutt', 70)] not chosen"
92350502,57,8,POSSIBLE,True,"[(153, 'Jet Headbutt', 70)] not chosen"
92350502,60,8,POSSIBLE,True,"[(153, 'Jet Headbutt', 70)] not chosen"
92387111,46,6,POSSIBLE,False,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92387111,53,8,POSSIBLE,False,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92387111,56,8,POSSIBLE,False,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92387111,63,10,POSSIBLE,True,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92387111,64,10,POSSIBLE,True,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92387111,92,16,POSSIBLE,False,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92387111,93,16,POSSIBLE,False,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92387111,94,16,POSSIBLE,False,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92387111,96,16,POSSIBLE,False,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92387111,98,16,POSSIBLE,False,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92387111,100,16,POSSIBLE,False,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92387111,101,16,POSSIBLE,False,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92387111,103,16,POSSIBLE,False,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92387111,105,16,POSSIBLE,False,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92387111,106,16,POSSIBLE,False,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92387111,113,18,POSSIBLE,False,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92387111,114,18,POSSIBLE,False,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92387111,116,18,POSSIBLE,False,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92387111,117,18,POSSIBLE,False,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92387111,118,18,POSSIBLE,False,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92387111,125,20,POSSIBLE,False,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92387111,126,20,POSSIBLE,False,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92387111,133,22,POSSIBLE,False,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92466796,93,11,POSSIBLE,False,"[(154, 'Phantom Dive', 200)] not chosen (uncertain)"
92466796,116,13,POSSIBLE,False,"[(153, 'Jet Headbutt', 70)] not chosen (uncertain)"
92466796,117,13,POSSIBLE,False,"[(153, 'Jet Headbutt', 70)] not chosen (uncertain)"
92466796,120,13,POSSIBLE,False,"[(323, 'Itchy Pollen', 10)] not chosen (uncertain)"
