episode_id,opponent_current_score,result,went_first,decision_index,turn,select_context_name,n_options,category,action_class,action_card_id,chosen_option_types,n_available_attacks,n_chosen_attacks,our_active_id,our_active_hp,our_active_maxhp,our_active_prize_value,our_active_damaged,our_bench_n,our_prize_n,retreat_available_this_decision,bench_target_exists,our_active_retreat_cost,our_active_energy_loss_if_retreated,bench_ready_attackers,opp_active_id,opp_active_hp,opp_prize_n,opp_active_id_after,opp_active_hp_after,opp_prize_n_after,opp_lethal_now,opp_lethal_with_one_more_energy,opp_best_attack_name,opp_best_attack_damage,our_active_changed_since_prev_own_decision
92505737,675.6,WIN,True,38,7,TO_HAND,2,RESOURCE_MANAGEMENT,,,CARD,0,0,235,30,30,1,False,5,6,False,True,0,0,0,401,110,6,401,110,6,False,False,,,False
92505737,675.6,WIN,True,39,7,MAIN,8,BENCH_MANAGEMENT,EVOLVE,,EVOLVE,1,0,235,30,30,1,False,5,6,True,True,0,0,0,401,110,6,401,110,6,False,False,,,False
92505737,675.6,WIN,True,40,7,MAIN,7,RESOURCE_MANAGEMENT,PLAY_SUPPORTER,1198,PLAY,1,0,235,30,30,1,False,5,6,True,True,0,0,1,401,110,6,401,110,6,False,False,,,False
92505737,675.6,WIN,True,41,7,TO_HAND,6,RESOURCE_MANAGEMENT,,,CARD,0,0,235,30,30,1,False,5,6,False,True,0,0,1,401,110,6,401,110,6,False,False,,,False
92505737,675.6,WIN,True,42,7,ATTACH_TO,3,ENERGY_MANAGEMENT,,,CARD,0,0,235,30,30,1,False,5,6,False,True,0,0,1,401,110,6,401,110,6,False,False,,,False
92505737,675.6,WIN,True,43,7,ATTACH_FROM,6,ENERGY_MANAGEMENT,,,CARD,0,0,235,30,30,1,False,5,6,False,True,0,0,1,401,110,6,401,110,6,False,False,,,False
92505737,675.6,WIN,True,44,7,MAIN,9,ENERGY_MANAGEMENT,ATTACH_ENERGY,,ATTACH,1,0,235,30,30,1,False,5,6,True,True,0,0,1,401,110,6,401,110,6,False,False,,,False
92505737,675.6,WIN,True,45,7,MAIN,3,RETREAT_SELECTION,RETREAT,,RETREAT,1,0,235,30,30,1,False,5,6,True,True,0,0,1,401,110,6,401,110,6,False,False,,,False
92505737,675.6,WIN,True,46,7,SWITCH,5,ACTIVE_POKEMON_SELECTION,,,CARD,0,0,235,30,30,1,False,5,6,False,True,0,0,1,401,110,6,401,110,6,False,False,,,False
92505737,675.6,WIN,True,47,7,MAIN,3,ATTACK_SELECTION,ATTACK,,ATTACK,2,1,121,320,320,2,False,5,6,False,True,1,1,1,401,110,6,401,0,6,False,False,,,True
92505737,675.6,WIN,True,48,7,DAMAGE_COUNTER_ANY,5,TARGET_SELECTION,,,CARD,0,0,121,320,320,2,False,5,6,False,True,1,1,1,401,0,6,401,0,6,False,False,,,False
92505737,675.6,WIN,True,49,7,DAMAGE_COUNTER_ANY,5,TARGET_SELECTION,,,CARD,0,0,121,320,320,2,False,5,6,False,True,1,1,1,401,0,6,401,0,6,False,False,,,False
92505737,675.6,WIN,True,50,7,DAMAGE_COUNTER_ANY,5,TARGET_SELECTION,,,CARD,0,0,121,320,320,2,False,5,6,False,True,1,1,1,401,0,6,401,0,6,False,False,,,False
92505737,675.6,WIN,True,51,7,DAMAGE_COUNTER_ANY,5,TARGET_SELECTION,,,CARD,0,0,121,320,320,2,False,5,6,False,True,1,1,1,401,0,6,401,0,6,False,False,,,False
92505737,675.6,WIN,True,52,7,DAMAGE_COUNTER_ANY,5,TARGET_SELECTION,,,CARD,0,0,121,320,320,2,False,5,6,False,True,1,1,1,401,0,6,401,0,6,False,False,,,False
92505737,675.6,WIN,True,53,7,DAMAGE_COUNTER_ANY,5,TARGET_SELECTION,,,CARD,0,0,121,320,320,2,False,5,6,False,True,1,1,1,401,0,6,,,6,False,False,,,False
92505737,675.6,WIN,True,54,7,TO_HAND,6,RESOURCE_MANAGEMENT,,,CARD,0,0,121,320,320,2,False,5,6,False,True,1,1,1,,,6,,,6,,,,,False
92505737,675.6,WIN,True,55,7,TO_HAND,5,RESOURCE_MANAGEMENT,,,,0,0,121,320,320,2,False,5,5,False,True,1,1,1,,,6,431,280,6,,,,,False
92505737,675.6,WIN,True,56,9,MAIN,12,RESOURCE_MANAGEMENT,PLAY_ITEM,1120,PLAY,2,0,121,320,320,2,False,5,4,True,True,1,1,1,431,280,6,431,280,6,False,False,,,False
92505737,675.6,WIN,True,57,9,DISCARD_ENERGY,4,ENERGY_MANAGEMENT,,,ENERGY,0,0,121,320,320,2,False,5,4,False,True,1,1,1,431,280,6,431,280,6,False,False,,,False
